Text,API,Time,WER,MER,WIL
¿Sabes que pasa?,sphinx,1.4348342418670654,1.3333333333333333,1.0,1.0
¿Sabes que pasa?,google,1.3408148288726809,0.0,0.0,0.0
¿Sabes que pasa?,whisper,1.2118980884552002,0.0,0.0,0.0
¿Sabes que pasa?,wit,2.6830532550811768,0.0,0.0,0.0
¿Sabes que pasa?,google_cloud,2.0255112648010254,0.0,0.0,0.0
¿Sabes que pasa?,azure,2.8749561309814453,0.0,0.0,0.0
¿Sabes que pasa?,houndify,1.7234790325164795,0.3333333333333333,0.3333333333333333,0.5555555555555556
¿Sabes que pasa?,voicegain,3.179687976837158,0.0,0.0,0.0
¿Sabes que pasa?,picovoice,0.1864111423492431,1.0,1.0,1.0
¿Sabes que pasa?,openai_whisper,1.6038131713867188,0.0,0.0,0.0
¿Sabes que pasa?,vosk,0.1757228374481201,0.0,0.0,0.0
¿Sabes que pasa?,assemblyai,16.138500213623047,0.0,0.0,0.0
¿Sabes que pasa?,aws,12.993255853652954,0.0,0.0,0.0
¿Sabes que pasa?,deepgram,1.1348538398742676,0.0,0.0,0.0
Salud,sphinx,0.741776704788208,2.0,1.0,1.0
Salud,google,1.0868229866027832,0.0,0.0,0.0
Salud,whisper,1.1975030899047852,1.0,1.0,1.0
Salud,wit,1.4700729846954346,0.0,0.0,0.0
Salud,google_cloud,1.3759338855743408,0.0,0.0,0.0
Salud,azure,2.4366321563720703,0.0,0.0,0.0
Salud,houndify,1.4133262634277344,0.0,0.0,0.0
Salud,voicegain,3.00424599647522,0.0,0.0,0.0
Salud,picovoice,0.1481521129608154,1.0,1.0,1.0
Salud,openai_whisper,1.2185311317443848,1.0,1.0,1.0
Salud,vosk,0.1283938884735107,0.0,0.0,0.0
Salud,assemblyai,9.686972856521606,0.0,0.0,0.0
Salud,aws,12.992268800735474,0.0,0.0,0.0
Salud,deepgram,1.0664479732513428,0.0,0.0,0.0
Soy de estados unidos,sphinx,1.4843997955322266,1.25,1.0,1.0
Soy de estados unidos,google,1.718494892120361,0.5,0.4,0.55
Soy de estados unidos,whisper,1.235879898071289,0.0,0.0,0.0
Soy de estados unidos,wit,2.160363912582397,0.0,0.0,0.0
Soy de estados unidos,google_cloud,1.6040189266204834,0.75,0.6,0.8
Soy de estados unidos,azure,3.0555269718170166,0.0,0.0,0.0
Soy de estados unidos,houndify,2.010277032852173,1.25,1.0,1.0
Soy de estados unidos,voicegain,3.7968437671661377,0.0,0.0,0.0
Soy de estados unidos,picovoice,0.3953948020935058,1.5,1.0,1.0
Soy de estados unidos,openai_whisper,2.4525272846221924,0.0,0.0,0.0
Soy de estados unidos,vosk,0.3336207866668701,0.0,0.0,0.0
Soy de estados unidos,assemblyai,15.944385051727297,0.0,0.0,0.0
Soy de estados unidos,aws,14.382419109344482,0.0,0.0,0.0
Soy de estados unidos,deepgram,1.3994569778442385,0.0,0.0,0.0
¿Te gusta tu trabajo?,sphinx,2.040989875793457,1.0,1.0,1.0
¿Te gusta tu trabajo?,google,1.8850398063659668,0.0,0.0,0.0
¿Te gusta tu trabajo?,whisper,1.177971124649048,0.0,0.0,0.0
¿Te gusta tu trabajo?,wit,2.0373480319976807,0.0,0.0,0.0
¿Te gusta tu trabajo?,google_cloud,1.3309412002563477,0.25,0.25,0.4375
¿Te gusta tu trabajo?,azure,2.801485061645508,0.0,0.0,0.0
¿Te gusta tu trabajo?,houndify,1.7351810932159424,1.0,1.0,1.0
¿Te gusta tu trabajo?,voicegain,3.2500312328338623,0.25,0.25,0.4375
¿Te gusta tu trabajo?,picovoice,0.2449750900268554,1.0,1.0,1.0
¿Te gusta tu trabajo?,openai_whisper,1.7606909275054932,0.0,0.0,0.0
¿Te gusta tu trabajo?,vosk,0.2492079734802246,0.0,0.0,0.0
¿Te gusta tu trabajo?,assemblyai,16.395347118377686,0.0,0.0,0.0
¿Te gusta tu trabajo?,aws,15.085679769515991,0.0,0.0,0.0
¿Te gusta tu trabajo?,deepgram,1.285567045211792,0.25,0.25,0.4375
Trabajo en una escuela,sphinx,2.376372814178467,1.0,1.0,1.0
Trabajo en una escuela,google,1.7223808765411377,0.0,0.0,0.0
Trabajo en una escuela,whisper,1.4761571884155271,0.5,0.5,0.75
Trabajo en una escuela,wit,2.2286226749420166,0.0,0.0,0.0
Trabajo en una escuela,google_cloud,2.1875200271606445,0.0,0.0,0.0
Trabajo en una escuela,azure,2.641270875930786,0.0,0.0,0.0
Trabajo en una escuela,houndify,2.041224241256714,1.25,1.0,1.0
Trabajo en una escuela,voicegain,3.975377082824707,0.25,0.2,0.1999999999999999
Trabajo en una escuela,picovoice,0.3749430179595947,0.25,0.25,0.4375
Trabajo en una escuela,openai_whisper,2.720057725906372,0.0,0.0,0.0
Trabajo en una escuela,vosk,0.4977269172668457,0.0,0.0,0.0
Trabajo en una escuela,assemblyai,10.725030899047852,0.0,0.0,0.0
Trabajo en una escuela,aws,15.908359289169312,0.0,0.0,0.0
Trabajo en una escuela,deepgram,1.2822718620300293,0.0,0.0,0.0
Vivo en california,sphinx,1.6376419067382812,1.0,0.75,0.9166666666666666
Vivo en california,google,1.991150140762329,1.0,0.75,0.9166666666666666
Vivo en california,whisper,1.20467209815979,0.0,0.0,0.0
Vivo en california,wit,2.3685178756713867,0.0,0.0,0.0
Vivo en california,google_cloud,1.7866060733795166,0.6666666666666666,0.6666666666666666,0.8888888888888888
Vivo en california,azure,2.6489548683166504,0.0,0.0,0.0
Vivo en california,houndify,2.146510124206543,0.0,0.0,0.0
Vivo en california,voicegain,4.066400051116943,0.0,0.0,0.0
Vivo en california,picovoice,0.4161880016326904,0.3333333333333333,0.3333333333333333,0.5555555555555556
Vivo en california,openai_whisper,3.087743043899536,0.3333333333333333,0.3333333333333333,0.5555555555555556
Vivo en california,vosk,0.3699908256530761,0.3333333333333333,0.3333333333333333,0.5555555555555556
Vivo en california,assemblyai,16.101505756378174,0.0,0.0,0.0
Vivo en california,aws,16.412707090377808,0.6666666666666666,0.5,0.6666666666666667
Vivo en california,deepgram,1.3916420936584473,0.6666666666666666,0.6666666666666666,0.6666666666666667
¿Y tú?,sphinx,0.802847146987915,1.0,1.0,1.0
¿Y tú?,google,1.0944840908050537,0.0,0.0,0.0
¿Y tú?,whisper,1.16273832321167,0.0,0.0,0.0
¿Y tú?,wit,1.7578675746917725,0.0,0.0,0.0
¿Y tú?,google_cloud,1.2363040447235107,1.0,1.0,1.0
¿Y tú?,azure,2.5370190143585205,0.0,0.0,0.0
¿Y tú?,houndify,1.67071795463562,1.0,1.0,1.0
¿Y tú?,voicegain,2.945913791656494,0.0,0.0,0.0
¿Y tú?,picovoice,0.1462540626525879,1.0,1.0,1.0
¿Y tú?,openai_whisper,1.8571159839630127,0.5,0.5,0.75
¿Y tú?,vosk,0.1306381225585937,0.0,0.0,0.0
¿Y tú?,assemblyai,9.737954139709473,0.5,0.5,0.75
¿Y tú?,aws,16.22523784637451,0.5,0.5,0.75
¿Y tú?,deepgram,1.6014761924743652,0.0,0.0,0.0
